file,status,n_salt_bridges_int,n_aromatic_stacking_int,n_hydrophobic_int,n_repulsive_int
neg_8QZ4_cleaned__vhh_6XOX_cleaned_2.pdb,OK,1,0,9,2
neg_8R80_cleaned__vhh_6XZF_cleaned_1.pdb,OK,1,0,10,2
neg_8QZ2_cleaned__vhh_7VUH_cleaned_1.pdb,OK,1,0,22,1
neg_8R80_cleaned__vhh_7CZD_cleaned_2.pdb,OK,0,0,3,0
neg_8RBY_cleaned__vhh_5H8O_cleaned_1.pdb,OK,0,1,27,0
neg_8QZ4_cleaned__vhh_8FXS_cleaned_1.pdb,OK,0,1,23,0
neg_8RJ7_cleaned__vhh_8CYJ_0_cleaned_1.pdb,OK,0,0,13,0
neg_8RBY_cleaned__vhh_8UY6_cleaned_2.pdb,OK,2,0,45,3
neg_8RMK_cleaned__vhh_5F7Y_cleaned_1.pdb,OK,0,0,1,0
neg_8RMK_cleaned__vhh_5F97_cleaned_2.pdb,OK,0,0,0,0
neg_8RQF_cleaned__vhh_4X7C_cleaned_2.pdb,OK,0,0,1,0
neg_8RQF_cleaned__vhh_5OMN_cleaned_1.pdb,OK,0,0,2,0
neg_8RJ7_cleaned__vhh_8W8A_cleaned_2.pdb,OK,1,0,20,0
neg_8S0L_cleaned__vhh_6UKT_2_cleaned_2.pdb,OK,1,0,19,1
neg_8S0M_cleaned__vhh_6H7O_cleaned_2.pdb,OK,0,0,2,0
neg_8S0L_cleaned__vhh_8JTX_cleaned_1.pdb,OK,2,1,41,1
neg_8S0M_cleaned__vhh_6UUS_cleaned_1.pdb,OK,0,0,5,1
neg_8SBB_cleaned__vhh_6HHU_1_cleaned_1.pdb,OK,0,1,49,1
neg_8SOS_cleaned__vhh_5USF_cleaned_2.pdb,OK,0,0,17,1
neg_8TB7_cleaned__vhh_4S10_cleaned_2.pdb,OK,0,0,1,0
neg_8SOS_cleaned__vhh_8C02_cleaned_1.pdb,OK,0,0,93,0
neg_8TB7_cleaned__vhh_5SV3_0_cleaned_1.pdb,OK,0,0,6,0
neg_8SBB_cleaned__vhh_6M1I_cleaned_2.pdb,OK,1,0,55,2
neg_8TH3_cleaned__vhh_8HDO_cleaned_1.pdb,OK,1,0,0,2
neg_8TH3_cleaned__vhh_5J57_cleaned_2.pdb,OK,0,0,4,0
neg_8TH4_cleaned__vhh_8C3K_cleaned_2.pdb,OK,1,0,3,1
neg_8TH4_cleaned__vhh_8PIH_cleaned_1.pdb,OK,0,0,12,2
neg_8U3S_cleaned__vhh_8EN3_cleaned_2.pdb,OK,0,0,1,0
neg_8U4V_cleaned__vhh_3K3Q_cleaned_2.pdb,OK,0,0,19,0
neg_8U4V_cleaned__vhh_7OLZ_0_cleaned_1.pdb,OK,0,0,9,0
neg_8U3S_cleaned__vhh_6EY6_0_cleaned_1.pdb,OK,2,0,6,0
neg_8UY6_cleaned__vhh_3JBE_cleaned_1.pdb,OK,2,0,21,5
neg_8UY6_cleaned__vhh_4LHQ_cleaned_2.pdb,OK,0,0,42,2
neg_8W89_cleaned__vhh_4BFB_0_cleaned_2.pdb,OK,0,0,1,0
neg_8W89_cleaned__vhh_8G0I_cleaned_1.pdb,OK,0,0,11,1
neg_8WEO_cleaned__vhh_6QGW_cleaned_1.pdb,OK,2,0,18,1
neg_8W8A_cleaned__vhh_7LZP_1_cleaned_1.pdb,OK,2,0,9,5
neg_8W8A_cleaned__vhh_4W6Y_cleaned_2.pdb,OK,4,0,8,6
neg_8WEO_cleaned__vhh_6GJU_1_cleaned_2.pdb,OK,1,1,38,0
neg_8X7N_0_cleaned__vhh_7VVO_cleaned_2.pdb,OK,1,1,41,0
neg_8X7N_1_cleaned__vhh_7VVK_cleaned_1.pdb,OK,1,1,54,0
neg_8X7N_1_cleaned__vhh_5F9A_cleaned_2.pdb,OK,0,1,35,0
neg_8XK2_cleaned__vhh_5VXK_cleaned_1.pdb,OK,0,0,25,1
neg_8XLD_cleaned__vhh_5TSJ_cleaned_2.pdb,OK,1,0,12,1
neg_8XK2_cleaned__vhh_6F2W_cleaned_2.pdb,OK,0,1,82,2
neg_8YBL_cleaned__vhh_6DBG_1_cleaned_2.pdb,OK,0,0,23,0
neg_8XLD_cleaned__vhh_7SP7_0_cleaned_1.pdb,OK,1,0,7,2
neg_8YBM_cleaned__vhh_3ZKX_0_cleaned_2.pdb,OK,1,0,0,1
neg_8YBN_cleaned__vhh_3K81_1_cleaned_1.pdb,OK,1,0,13,1
neg_8YBO_cleaned__vhh_1OP9_cleaned_1.pdb,OK,0,0,16,1
neg_8YBN_cleaned__vhh_6Z1V_cleaned_2.pdb,OK,1,0,13,2
neg_8YBL_cleaned__vhh_6OYZ_1_cleaned_1.pdb,OK,1,0,28,0
neg_8YBM_cleaned__vhh_2XXM_cleaned_1.pdb,OK,1,0,0,0
neg_8YBO_cleaned__vhh_3JBG_0_cleaned_2.pdb,OK,0,1,38,0
neg_8YBP_cleaned__vhh_7N0I_cleaned_1.pdb,OK,0,0,60,1
neg_8YKD_cleaned__vhh_7WUI_cleaned_1.pdb,OK,0,0,21,1
neg_8YSF_cleaned__vhh_6I8H_cleaned_2.pdb,OK,1,0,4,0
neg_8YSF_cleaned__vhh_7SP9_0_cleaned_1.pdb,OK,1,0,6,0
neg_8YKD_cleaned__vhh_7ANQ_cleaned_2.pdb,OK,1,0,8,2
neg_8YSH_cleaned__vhh_6RTW_cleaned_2.pdb,OK,0,0,19,2
neg_8YOT_cleaned__vhh_7WCM_cleaned_2.pdb,OK,0,0,21,1
neg_8YVJ_cleaned__vhh_5SV3_0_cleaned_1.pdb,OK,0,0,3,0
neg_8YSH_cleaned__vhh_7KD2_cleaned_1.pdb,OK,3,1,44,4
neg_8YOT_cleaned__vhh_7CZD_cleaned_1.pdb,OK,0,0,35,1
neg_8YVO_cleaned__vhh_5O04_cleaned_2.pdb,OK,0,0,0,0
neg_8YVO_cleaned__vhh_6RBB_cleaned_1.pdb,OK,0,0,0,0
neg_8Z8L_cleaned__vhh_4BEL_cleaned_1.pdb,OK,0,0,26,0
neg_8Z8L_cleaned__vhh_6VI4_0_cleaned_2.pdb,OK,0,0,12,0
neg_9B0A_cleaned__vhh_7BW0_cleaned_2.pdb,OK,0,0,6,0
neg_9B0A_cleaned__vhh_2XT1_cleaned_1.pdb,OK,0,0,23,0
neg_9B2C_cleaned__vhh_4C59_cleaned_1.pdb,OK,0,0,17,1
neg_9BN7_0_cleaned__vhh_4C57_cleaned_2.pdb,OK,1,0,7,0
neg_9B2C_cleaned__vhh_8CYJ_0_cleaned_2.pdb,OK,0,0,17,1
neg_9DJW_0_cleaned__vhh_6B20_cleaned_1.pdb,OK,2,0,14,3
neg_9BN7_0_cleaned__vhh_5LWF_cleaned_1.pdb,OK,0,0,1,0
neg_9E7K_cleaned__vhh_4KML_cleaned_2.pdb,OK,3,0,40,6
neg_9E7K_cleaned__vhh_4NBX_cleaned_1.pdb,OK,0,0,35,3
neg_9E7N_cleaned__vhh_7YIT_cleaned_2.pdb,OK,0,0,12,0
neg_9E7N_cleaned__vhh_4LGS_cleaned_1.pdb,OK,0,0,11,3
neg_9EG6_cleaned__vhh_6I8H_cleaned_1.pdb,OK,3,0,26,1
neg_9EAH_cleaned__vhh_8YSH_cleaned_2.pdb,OK,1,0,0,4
neg_9EAI_cleaned__vhh_4QO1_cleaned_2.pdb,OK,0,0,4,0
neg_9EGN_cleaned__vhh_7MDW_0_cleaned_2.pdb,OK,0,0,12,0
neg_9EIU_cleaned__vhh_7B5G_cleaned_1.pdb,OK,0,0,26,0
neg_9EGN_cleaned__vhh_8K3K_cleaned_1.pdb,OK,0,0,20,1
neg_9EAH_cleaned__vhh_7AQZ_cleaned_1.pdb,OK,2,0,1,3
neg_9EN2_cleaned__vhh_7BU6_cleaned_2.pdb,OK,0,1,29,0
neg_9EN2_cleaned__vhh_7BB6_cleaned_1.pdb,OK,1,0,26,1
neg_9ERW_cleaned__vhh_6H1F_cleaned_2.pdb,OK,3,0,10,4
neg_9EAI_cleaned__vhh_6X9T_cleaned_1.pdb,OK,0,0,2,1
neg_9FR4_cleaned__vhh_7NGH_cleaned_2.pdb,OK,1,0,17,0
neg_9FR4_cleaned__vhh_7ZKZ_0_cleaned_1.pdb,OK,0,0,16,1
neg_9FC2_cleaned__vhh_8STL_cleaned_1.pdb,OK,1,0,29,5
neg_9FC2_cleaned__vhh_6Z20_cleaned_2.pdb,OK,2,0,70,3
neg_9FVB_cleaned__vhh_4WGW_cleaned_2.pdb,OK,1,0,10,3
neg_9FWW_cleaned__vhh_9T9M_cleaned_1.pdb,OK,3,1,22,4
neg_9G2A_cleaned__vhh_4MQT_cleaned_2.pdb,OK,0,0,6,0
neg_9FZC_cleaned__vhh_8AIX_1_cleaned_1.pdb,OK,0,0,14,0
neg_9G2A_cleaned__vhh_8IQ6_cleaned_1.pdb,OK,0,0,2,0
neg_9FZC_cleaned__vhh_9S35_cleaned_2.pdb,OK,0,0,3,0
neg_9FVB_cleaned__vhh_7KD0_cleaned_1.pdb,OK,1,0,1,1
neg_9G2G_cleaned__vhh_7SP7_1_cleaned_1.pdb,OK,0,0,12,0
neg_9G2G_cleaned__vhh_7WXW_cleaned_2.pdb,OK,0,0,0,1
neg_9G48_cleaned__vhh_7Q3R_1_cleaned_2.pdb,OK,1,0,10,0
neg_9G5L_cleaned__vhh_6HHU_0_cleaned_1.pdb,OK,1,0,16,1
neg_9G4G_cleaned__vhh_7ZMO_0_cleaned_1.pdb,OK,2,0,7,0
neg_9FWW_cleaned__vhh_6OS2_cleaned_2.pdb,OK,0,1,37,0
neg_9G5L_cleaned__vhh_7NFT_cleaned_2.pdb,OK,0,0,17,1
neg_9G4G_cleaned__vhh_7ZAU_cleaned_2.pdb,OK,1,0,4,1
neg_9GCN_cleaned__vhh_8YBP_cleaned_2.pdb,OK,0,0,3,0
neg_9GCN_cleaned__vhh_6QV2_cleaned_1.pdb,OK,0,0,3,0
neg_9GLZ_cleaned__vhh_9TH6_cleaned_2.pdb,OK,1,0,1,2
neg_9GLZ_cleaned__vhh_5KU2_1_cleaned_1.pdb,OK,0,0,6,0
neg_9HO4_cleaned__vhh_7CFM_cleaned_1.pdb,OK,2,0,24,1
neg_9HO5_cleaned__vhh_6H70_cleaned_2.pdb,OK,2,2,51,2
neg_9HO4_cleaned__vhh_7A17_1_cleaned_2.pdb,OK,3,2,55,4
neg_9J7Y_cleaned__vhh_8WG8_cleaned_2.pdb,OK,1,0,35,0
neg_9IQP_cleaned__vhh_7ZMP_cleaned_2.pdb,OK,0,0,42,1
neg_9IQP_cleaned__vhh_7ZKW_cleaned_1.pdb,OK,0,0,40,1
neg_9HPA_cleaned__vhh_4TVS_cleaned_1.pdb,OK,2,1,36,4
neg_9JEC_cleaned__vhh_6GCI_cleaned_1.pdb,OK,0,0,20,2
neg_9JEC_cleaned__vhh_7X2M_cleaned_2.pdb,OK,1,0,3,0
neg_9HPA_cleaned__vhh_4W6X_cleaned_2.pdb,OK,1,0,45,1
neg_9J7Y_cleaned__vhh_9TH6_cleaned_1.pdb,OK,1,0,27,3
neg_9LAD_cleaned__vhh_7DTY_cleaned_2.pdb,OK,2,0,17,2
neg_9LAD_cleaned__vhh_7CKY_cleaned_1.pdb,OK,4,0,19,2
neg_9LH2_cleaned__vhh_7R24_1_cleaned_2.pdb,OK,0,0,0,0
neg_9LH2_cleaned__vhh_6V7Y_cleaned_1.pdb,OK,0,0,0,0
neg_9KQC_0_cleaned__vhh_7DH5_cleaned_2.pdb,OK,0,0,7,0
neg_9KQC_0_cleaned__vhh_5F8R_cleaned_1.pdb,OK,0,0,6,2
neg_9LJJ_cleaned__vhh_5F9D_cleaned_1.pdb,OK,0,0,1,0
neg_9LJJ_cleaned__vhh_8DAM_cleaned_2.pdb,OK,0,0,12,0
neg_9NN9_cleaned__vhh_7FIG_cleaned_2.pdb,OK,3,0,7,2
neg_9S35_cleaned__vhh_5E5M_0_cleaned_1.pdb,OK,0,0,17,0
neg_9S35_cleaned__vhh_6RAN_cleaned_2.pdb,OK,1,0,17,0
neg_9S36_cleaned__vhh_6XW6_cleaned_2.pdb,OK,0,0,39,0
neg_9S36_cleaned__vhh_9YC3_cleaned_1.pdb,OK,0,2,76,4
neg_9T9M_cleaned__vhh_6WHC_cleaned_2.pdb,OK,2,0,23,1
neg_9T9M_cleaned__vhh_8H4L_cleaned_1.pdb,OK,2,0,25,0
neg_9ULP_cleaned__vhh_6RQM_cleaned_1.pdb,OK,0,0,32,2
neg_9UCP_cleaned__vhh_6X08_cleaned_2.pdb,OK,0,0,31,2
neg_9ULP_cleaned__vhh_5VAI_cleaned_2.pdb,OK,1,1,33,0
neg_9YC3_cleaned__vhh_8H4K_cleaned_1.pdb,OK,0,1,25,0
neg_9UCP_cleaned__vhh_2XV6_1_cleaned_1.pdb,OK,1,0,19,0
neg_9YC3_cleaned__vhh_7CKX_cleaned_2.pdb,OK,0,1,28,0
neg_9Z5Q_cleaned__vhh_7XT8_cleaned_2.pdb,OK,1,0,21,0
neg_2P49_cleaned__vhh_2P43_cleaned_2.pdb,OK,1,0,24,0
neg_2P43_cleaned__vhh_2P49_cleaned_2.pdb,OK,1,0,23,0
neg_1ZMY_cleaned__vhh_7SAK_cleaned_2.pdb,OK,1,0,13,1
neg_2P44_cleaned__vhh_2P46_cleaned_1.pdb,OK,1,0,22,0
neg_3ZLQ_cleaned__vhh_6JSZ_cleaned_1.pdb,OK,0,0,18,1
neg_4BFB_0_cleaned__vhh_4BEL_cleaned_2.pdb,OK,0,0,20,1
neg_4I0C_0_cleaned__vhh_7XTP_cleaned_1.pdb,OK,0,0,0,1
neg_4BFB_0_cleaned__vhh_7D5B_cleaned_1.pdb,OK,1,0,20,0
neg_4WGV_cleaned__vhh_4WGW_cleaned_1.pdb,OK,3,0,18,3
neg_4X7F_cleaned__vhh_2XT1_cleaned_1.pdb,OK,2,0,29,1
neg_4HGM_0_cleaned__vhh_4HGK_0_cleaned_2.pdb,OK,2,0,35,1
neg_4P2C_0_cleaned__vhh_6GKD_0_cleaned_2.pdb,OK,0,1,12,1
neg_5BOP_cleaned__vhh_4NC1_cleaned_2.pdb,OK,0,1,16,0
neg_5F7L_cleaned__vhh_8EQB_cleaned_1.pdb,OK,0,0,11,2
neg_5F7W_cleaned__vhh_5F7Y_cleaned_1.pdb,OK,0,0,23,1
neg_5KU0_1_cleaned__vhh_7UL5_cleaned_2.pdb,OK,1,0,8,0
neg_5F7M_cleaned__vhh_5F8Q_cleaned_1.pdb,OK,0,0,25,1
neg_5MZV_cleaned__vhh_4GRW_1_cleaned_2.pdb,OK,5,0,37,4
neg_5L8L_0_cleaned__vhh_5L8K_0_cleaned_2.pdb,OK,2,1,49,3
neg_5TP3_cleaned__vhh_5LWF_1_cleaned_2.pdb,OK,0,0,3,0
neg_5F93_cleaned__vhh_5F7N_cleaned_1.pdb,OK,0,0,27,1
neg_5O05_0_cleaned__vhh_4X7C_cleaned_2.pdb,OK,0,0,28,0
neg_5Y80_cleaned__vhh_4C57_0_cleaned_1.pdb,OK,3,0,23,1
neg_6FE4_0_cleaned__vhh_8Q93_cleaned_1.pdb,OK,1,1,10,3
neg_6C9W_cleaned__vhh_7D5B_cleaned_2.pdb,OK,1,0,13,0
neg_6C9W_cleaned__vhh_7ZQT_cleaned_1.pdb,OK,0,0,4,0
neg_6GJU_0_cleaned__vhh_6GKD_0_cleaned_1.pdb,OK,2,0,35,2
neg_6GWN_1_cleaned__vhh_6GWP_0_cleaned_1.pdb,OK,1,0,27,2
neg_6GWP_1_cleaned__vhh_6GWN_0_cleaned_2.pdb,OK,3,0,29,3
neg_6GWN_1_cleaned__vhh_6GWP_1_cleaned_2.pdb,OK,1,0,25,2
neg_6IBB_0_cleaned__vhh_6RNK_cleaned_1.pdb,OK,1,1,31,2
neg_5VAI_cleaned__vhh_6E3Y_cleaned_2.pdb,OK,2,0,32,2
neg_6H16_cleaned__vhh_8EN0_cleaned_2.pdb,OK,1,2,19,0
neg_6OCD_cleaned__vhh_7B17_0_cleaned_2.pdb,OK,1,0,1,0
neg_6RAL_cleaned__vhh_6RAJ_cleaned_1.pdb,OK,1,0,29,0
neg_6NIY_cleaned__vhh_6P9X_cleaned_1.pdb,OK,1,0,24,1
neg_6RPJ_cleaned__vhh_5DFZ_cleaned_2.pdb,OK,0,0,10,3
neg_6NI3_cleaned__vhh_8WG8_cleaned_1.pdb,OK,1,0,31,1
neg_6S0Y_cleaned__vhh_4HEM_0_cleaned_1.pdb,OK,0,0,9,0
neg_6TYL_2_cleaned__vhh_5F7Y_cleaned_2.pdb,OK,1,0,4,3
neg_6NBI_cleaned__vhh_6NBF_cleaned_2.pdb,OK,2,0,28,2
neg_6X04_cleaned__vhh_7O3B_cleaned_2.pdb,OK,1,0,0,2
neg_6YZ5_cleaned__vhh_6Z2M_cleaned_2.pdb,OK,2,0,16,2
neg_6X4G_0_cleaned__vhh_6X4T_0_cleaned_2.pdb,OK,3,1,40,1
neg_6Z10_cleaned__vhh_6RNK_cleaned_2.pdb,OK,1,1,38,3
neg_6UVA_cleaned__vhh_6UUS_cleaned_1.pdb,OK,4,0,38,5
neg_6VN7_cleaned__vhh_6NBF_cleaned_1.pdb,OK,3,0,38,4
neg_7A17_cleaned__vhh_8H63_cleaned_1.pdb,OK,1,0,3,0
neg_7D6Y_cleaned__vhh_1MEL_cleaned_1.pdb,OK,0,0,11,0
neg_7D5Q_0_cleaned__vhh_7D5P_cleaned_1.pdb,OK,0,0,41,0
neg_7KBK_cleaned__vhh_4W6W_cleaned_1.pdb,OK,1,0,6,0
neg_7KLW_cleaned__vhh_7KGJ_cleaned_1.pdb,OK,1,1,45,0
neg_7BB6_cleaned__vhh_7CFM_cleaned_1.pdb,OK,1,0,26,2
neg_7KN7_cleaned__vhh_7KN5_1_cleaned_2.pdb,OK,1,0,14,0
neg_7DSS_1_cleaned__vhh_5HVH_0_cleaned_1.pdb,OK,0,0,7,0
neg_7LZP_5_cleaned__vhh_5TSJ_cleaned_2.pdb,OK,0,1,23,1
neg_7N4N_cleaned__vhh_3ZKQ_cleaned_1.pdb,OK,0,0,21,1
neg_7CKW_cleaned__vhh_7CKX_cleaned_2.pdb,OK,2,0,39,2
neg_7NFR_cleaned__vhh_6FE4_0_cleaned_2.pdb,OK,2,0,9,1
neg_7NDF_cleaned__vhh_7PH4_cleaned_2.pdb,OK,3,0,22,0
neg_7NX0_0_cleaned__vhh_6S0Y_cleaned_2.pdb,OK,0,0,15,0
neg_7NX0_1_cleaned__vhh_6S0Y_cleaned_1.pdb,OK,0,0,13,0
neg_7QIA_1_cleaned__vhh_7QJI_1_cleaned_2.pdb,OK,1,0,44,1
neg_7R1Z_1_cleaned__vhh_7R24_cleaned_1.pdb,OK,3,0,32,0
neg_7SP7_0_cleaned__vhh_7SP8_0_cleaned_1.pdb,OK,2,0,23,0
neg_7SP8_1_cleaned__vhh_7ZQT_cleaned_1.pdb,OK,0,0,4,1
neg_7SL8_cleaned__vhh_3CFI_1_cleaned_2.pdb,OK,2,0,9,2
neg_7T5F_3_cleaned__vhh_7PA5_cleaned_1.pdb,OK,0,0,18,0
neg_7SPA_0_cleaned__vhh_7SP9_0_cleaned_2.pdb,OK,2,0,14,0
neg_7TYW_cleaned__vhh_7S1M_cleaned_1.pdb,OK,3,0,32,4
neg_7VVK_cleaned__vhh_7VVL_cleaned_1.pdb,OK,3,0,29,1
neg_7VQX_cleaned__vhh_7KI0_cleaned_2.pdb,OK,4,0,41,3
neg_7Y9T_cleaned__vhh_7Y9V_cleaned_1.pdb,OK,4,0,27,1
neg_7XZ5_cleaned__vhh_7XZ6_cleaned_1.pdb,OK,2,0,21,3
neg_7Y9V_cleaned__vhh_6U54_cleaned_1.pdb,OK,3,0,25,3
neg_7XP6_cleaned__vhh_8W8A_cleaned_1.pdb,OK,2,0,19,2
neg_7Z1A_0_cleaned__vhh_7Z1C_cleaned_1.pdb,OK,1,0,23,0
neg_7XKD_cleaned__vhh_7XKF_cleaned_1.pdb,OK,4,0,48,5
neg_7ZK1_1_cleaned__vhh_6XW5_cleaned_1.pdb,OK,2,0,19,1
neg_7ZAU_cleaned__vhh_5IMO_cleaned_1.pdb,OK,3,0,15,3
neg_7ZMN_cleaned__vhh_7ZMV_cleaned_1.pdb,OK,2,1,40,0
neg_8AOM_cleaned__vhh_5O05_0_cleaned_2.pdb,OK,0,1,17,0
neg_8B1B_cleaned__vhh_8B18_cleaned_1.pdb,OK,1,0,43,2
neg_8B1C_cleaned__vhh_8B18_cleaned_1.pdb,OK,1,0,47,2
neg_8B1D_cleaned__vhh_8B19_cleaned_1.pdb,OK,1,0,38,2
neg_8B1E_cleaned__vhh_8B1A_cleaned_1.pdb,OK,1,0,43,2
neg_8B1J_cleaned__vhh_8B1H_cleaned_2.pdb,OK,1,0,42,2
neg_8CY7_cleaned__vhh_8H63_cleaned_1.pdb,OK,0,0,7,1
neg_8CD0_cleaned__vhh_6OQ7_cleaned_2.pdb,OK,1,0,1,3
neg_8E0E_cleaned__vhh_5JA8_cleaned_1.pdb,OK,2,0,42,1
neg_8F0K_cleaned__vhh_8F2B_cleaned_1.pdb,OK,4,0,39,5
neg_8F2A_cleaned__vhh_7KI1_cleaned_2.pdb,OK,4,0,36,4
neg_8FXS_cleaned__vhh_6X04_cleaned_2.pdb,OK,1,0,18,1
neg_8AJB_2_cleaned__vhh_8AHL_2_cleaned_1.pdb,OK,0,0,15,0
neg_8FXV_cleaned__vhh_6OQ8_cleaned_2.pdb,OK,0,0,36,0
neg_8FLU_cleaned__vhh_8FLQ_cleaned_1.pdb,OK,3,0,39,4
neg_8H3X_cleaned__vhh_4NBX_cleaned_2.pdb,OK,1,0,4,2
neg_8HJ0_cleaned__vhh_7X2D_cleaned_1.pdb,OK,2,0,22,1
neg_8JLY_cleaned__vhh_8JJV_cleaned_1.pdb,OK,0,0,24,0
neg_8HMV_cleaned__vhh_7WCN_cleaned_1.pdb,OK,2,0,20,3
neg_8IOC_cleaned__vhh_8W88_cleaned_2.pdb,OK,3,0,29,4
neg_8UKV_cleaned__vhh_4X7C_cleaned_1.pdb,OK,0,0,17,0
neg_8PM2_cleaned__vhh_8E3Y_cleaned_2.pdb,OK,1,0,15,1
neg_8HA0_cleaned__vhh_8HAO_cleaned_1.pdb,OK,2,0,27,4
neg_8VYL_cleaned__vhh_7KBI_cleaned_1.pdb,OK,0,0,15,0
neg_8QGZ_cleaned__vhh_5TJW_cleaned_2.pdb,OK,1,0,21,2
neg_8UKV_cleaned__vhh_6OQ8_cleaned_2.pdb,OK,2,0,5,2
neg_9EIU_cleaned__vhh_9EGN_cleaned_2.pdb,OK,0,0,16,1
neg_8YBP_cleaned__vhh_8DQU_cleaned_2.pdb,OK,0,0,22,0
neg_8YVJ_cleaned__vhh_7O06_cleaned_2.pdb,OK,0,0,2,0
neg_9G48_cleaned__vhh_5O03_1_cleaned_1.pdb,OK,1,0,0,0
neg_9ERW_cleaned__vhh_4N1H_cleaned_1.pdb,OK,2,0,12,2
neg_9NN9_cleaned__vhh_6GJU_0_cleaned_1.pdb,OK,2,0,11,4
neg_9Z5Q_cleaned__vhh_9GCN_cleaned_1.pdb,OK,1,1,35,1
neg_8WG7_cleaned__vhh_7CX2_cleaned_2.pdb,OK,2,0,26,3
neg_4WEM_cleaned__vhh_9JEC_cleaned_2.pdb,OK,1,0,0,2
neg_5F7L_cleaned__vhh_7KDU_cleaned_2.pdb,OK,0,0,2,0
neg_3ZKX_1_cleaned__vhh_7NFQ_cleaned_1.pdb,OK,0,0,4,0
neg_5F7Y_cleaned__vhh_7WN0_cleaned_1.pdb,OK,0,0,4,1
neg_5O03_cleaned__vhh_7RMI_cleaned_2.pdb,OK,0,0,4,0
neg_6H71_cleaned__vhh_7F1G_cleaned_2.pdb,OK,1,0,0,1
neg_5UKB_cleaned__vhh_9DJW_0_cleaned_1.pdb,OK,0,0,5,0
neg_6F2W_cleaned__vhh_6F2G_cleaned_2.pdb,OK,3,0,31,2
neg_6NBH_cleaned__vhh_5UZ7_cleaned_2.pdb,OK,1,0,31,1
neg_6UUS_cleaned__vhh_8E3Y_cleaned_1.pdb,OK,3,0,25,2
neg_6VCB_cleaned__vhh_7C2E_cleaned_2.pdb,OK,1,0,28,1
neg_6X4T_0_cleaned__vhh_6RAJ_cleaned_1.pdb,OK,0,0,6,1
neg_6XZF_cleaned__vhh_5L8L_0_cleaned_2.pdb,OK,0,0,5,0
neg_7D5B_cleaned__vhh_6JSZ_cleaned_2.pdb,OK,0,0,26,1
neg_6WI9_cleaned__vhh_8E3Y_cleaned_2.pdb,OK,4,0,32,4
neg_7CZ5_cleaned__vhh_7CKX_cleaned_1.pdb,OK,2,0,39,3
neg_7FAU_cleaned__vhh_1G6V_cleaned_1.pdb,OK,0,0,33,0
neg_7ME7_cleaned__vhh_5O04_1_cleaned_2.pdb,OK,0,0,3,0
neg_7CKZ_cleaned__vhh_7JVP_cleaned_2.pdb,OK,2,0,34,4
neg_7F23_cleaned__vhh_7CFN_cleaned_1.pdb,OK,3,0,35,4
neg_7N0I_cleaned__vhh_7SPA_1_cleaned_1.pdb,OK,0,0,0,0
neg_7PQG_cleaned__vhh_8QZ4_cleaned_1.pdb,OK,2,0,8,0
neg_7QIA_1_cleaned__vhh_8HAO_cleaned_1.pdb,OK,1,0,23,1
neg_7KI0_cleaned__vhh_8IW9_cleaned_2.pdb,OK,4,0,35,5
neg_7RMI_cleaned__vhh_7QJI_0_cleaned_2.pdb,OK,1,0,6,1
neg_7USV_cleaned__vhh_7SPA_1_cleaned_1.pdb,OK,0,0,0,0
neg_7PIV_cleaned__vhh_8FLQ_cleaned_2.pdb,OK,2,0,34,2
neg_7S1M_cleaned__vhh_8FLS_cleaned_1.pdb,OK,0,0,11,1
neg_7VNB_cleaned__vhh_4X7D_1_cleaned_1.pdb,OK,0,0,21,2
neg_7YZ9_cleaned__vhh_6OQ8_cleaned_1.pdb,OK,1,1,11,1
neg_7WXU_cleaned__vhh_8HAF_cleaned_1.pdb,OK,0,0,12,1
neg_7XTB_cleaned__vhh_8E3Y_cleaned_2.pdb,OK,0,0,13,0
neg_7ZMR_cleaned__vhh_4Z9K_cleaned_2.pdb,OK,1,0,8,0
neg_8BEV_cleaned__vhh_2P44_cleaned_2.pdb,OK,1,0,36,1
neg_8DTN_cleaned__vhh_5O04_1_cleaned_2.pdb,OK,0,0,4,0
neg_8B18_cleaned__vhh_8B17_cleaned_1.pdb,OK,1,0,43,2
neg_8G0I_cleaned__vhh_5DFZ_cleaned_2.pdb,OK,3,0,7,1
neg_8CD0_cleaned__vhh_6RAM_cleaned_1.pdb,OK,1,1,12,2
neg_8GJR_cleaned__vhh_6C9W_cleaned_2.pdb,OK,0,0,4,0
neg_8F2B_cleaned__vhh_8IOC_cleaned_1.pdb,OK,0,0,9,1
neg_8GHR_cleaned__vhh_6IBB_0_cleaned_2.pdb,OK,0,0,7,0
neg_8Q93_cleaned__vhh_4ORZ_cleaned_1.pdb,OK,0,1,33,0
neg_8VYL_cleaned__vhh_6Z10_cleaned_2.pdb,OK,1,0,0,0
neg_8GNJ_cleaned__vhh_8GQ5_cleaned_2.pdb,OK,2,1,59,0
neg_9HO5_cleaned__vhh_4IOS_0_cleaned_1.pdb,OK,3,0,14,2
neg_9EG6_cleaned__vhh_7YZ9_cleaned_2.pdb,OK,1,0,23,1
neg_8HTI_cleaned__vhh_7DHR_cleaned_2.pdb,OK,0,0,27,0
neg_8DB4_cleaned__vhh_7NX0_0_cleaned_2.pdb,OK,0,0,0,0
neg_4PGJ_cleaned__vhh_5F7L_cleaned_2.pdb,OK,2,0,19,3
neg_4NC1_cleaned__vhh_5NBM_cleaned_2.pdb,OK,1,0,5,1
